time,displacement_u_y,load_rf_y,nonlinear_iterations,simulation_time,sum_nonlinear_iterations,total_increments
0,0,0,0,0,0,0
0.01,0,0,0,2.051642975,0,1
0.025,0.00035124107969876,3.481715495635,1,3.922333371,1,2
0.0475,0.000693273154432,6.7132725177469,1,5.923291335,2,3
0.08125,0.00117385563269,11.390915919167,1,7.708692215,3,4
0.131875,0.0019178222670461,18.5868275827,1,9.438534336,4,5
0.2078125,0.0030153086756279,29.440278544983,1,11.160896739,5,6
0.32171875,0.0046769559070757,45.662884011431,1,12.96178147,6,7
0.492578125,0.0071573327704183,70.076201303454,1,14.704735487,7,8
0.7488671875,0.010887319674051,106.60194504175,1,16.461618038,8,9
1.13330078125,0.016472974670387,161.53105653466,1,18.249554332,9,10
1.63330078125,0.023780922827007,234.79840963498,1,19.997570702,10,11
2.13330078125,0.03114797909689,311.97862544185,1,21.73039886,11,12
2.63330078125,0.038500579149456,387.91196841908,1,23.503947855,12,13
3.13330078125,0.045853248800022,464.30543081116,1,25.233346975,13,14
3.63330078125,0.053210321987851,540.47811543896,1,26.95609298,14,15
4.13330078125,0.060561603797853,616.78656335917,1,28.702250643,15,16
4.63330078125,0.067918972060332,692.99549277551,1,30.464938083,16,17
5.13330078125,0.075270198451048,769.30150714223,1,32.213035528,17,18
5.63330078125,0.082627922610522,845.49951633741,1,33.970692773,18,19
6.13330078125,0.089979270492546,921.79215337889,1,35.733792548,19,20
6.63330078125,0.097336989755007,997.989757692,1,37.47910414,20,21
7.13330078125,0.10468818139848,1074.2937625814,1,39.23360454,21,22
7.63330078125,0.11204596973728,1150.4963304264,1,40.990363374,22,23
8.13330078125,0.11939720778047,1226.7967819465,1,42.737913619,23,24
8.63330078125,0.12675513568421,1302.9903227597,1,44.510793169,24,25
9.13330078125,0.13410626765922,1379.289705968,1,46.305804378,25,26
9.63330078125,0.14146411631539,1455.4882648428,1,48.1067674,26,27
10.13330078125,0.1488150596274,1531.7970326084,1,49.868456547,27,28
10.63330078125,0.15617309800669,1607.9885105884,1,51.600683194,28,29
11.13330078125,0.16352373748603,1684.3053203808,1,53.401402396,29,30
11.63330078125,0.17088196983787,1760.5017671386,1,55.162734282,30,31
12.13330078125,0.17823280131971,1836.8054984216,1,56.932274591,31,32
12.63330078125,0.18559106174299,1912.997330826,1,58.657172839,32,33
13.13330078125,0.19294192898041,1989.3017096298,1,60.386737481,33,34
13.63330078125,0.20030028085669,2065.4913358324,1,62.158856579,34,35
14.13330078125,0.20765119964467,2141.7946013321,1,63.963967107,35,36
14.63330078125,0.21500969706888,2217.9803389333,1,65.726932099,36,37
15.13330078125,0.22236063608088,2294.2811843822,1,67.504667601,37,38
15.63330078125,0.22971916257315,2370.4654311916,1,69.270496995,38,39
16.13330078125,0.23707073672164,2446.7533481894,1,71.089461875,39,40
16.63330078125,0.24443033133864,2522.9081537866,1,72.942472945,40,41
17.13330078125,0.25178051400813,2599.2043571371,1,74.76017464,41,42
17.63330078125,0.2591383772813,2675.3895784191,1,76.649786661,42,43
18.13330078125,0.26648811315501,2751.7040395246,1,78.48806693,43,44
18.63330078125,0.27384642366121,2827.9114348958,1,80.309153647,44,45
19.13330078125,0.28119723618494,2904.2042106312,1,82.061407352,45,46
19.63330078125,0.28855537231747,2980.3685185872,1,83.875220043,46,47
20.13330078125,0.29590560858488,3056.6869782167,1,85.684516377,47,48
20.63330078125,0.30326408711425,3132.8814889888,1,87.446487503,48,49
21.13330078125,0.31061434627364,3209.1986847301,1,89.208731603,49,50
21.63330078125,0.31797289750543,3285.3877627811,1,90.971513918,50,51
22.13330078125,0.32532303815302,3361.7094182303,1,92.735489223,51,52
22.63330078125,0.33268176130918,3437.8954346426,1,94.506462846,52,53
23.13330078125,0.34003198915273,3514.2078315549,1,96.266989262,53,54
23.63330078125,0.34739076863029,3590.3890900828,1,98.034302235,54,55
24.13330078125,0.35474091524255,3666.7049054868,1,99.861183567,55,56
24.63330078125,0.3620997484059,3742.8875805472,1,101.707985594,56,57
25.13330078125,0.36945058525639,3819.1625001231,1,103.526283003,57,58
25.63330078125,0.37680819062343,3895.384663526,1,105.341950616,58,59
26.13330078125,0.38415902639023,3971.7073956772,1,107.105561077,59,60
26.63330078125,0.39151745760531,4047.8868150248,1,108.880188599,60,61
27.13330078125,0.39886784849405,4124.2042270624,1,110.71162187,61,62
27.63330078125,0.40622662094256,4200.382629849,1,112.471436568,62,63
28.13330078125,0.41357677733701,4276.7000335065,1,114.256565158,63,64
28.63330078125,0.42093571576964,4352.8779025869,1,116.02361256,64,65
29.13330078125,0.42828569530603,4429.1975131187,1,117.798032898,65,66
29.63330078125,0.43564472419828,4505.3762825603,1,119.56193411,66,67
30.13330078125,0.44299461355572,4581.6999658468,1,121.352402024,67,68
30.63330078125,0.45036125040913,4657.7545809539,1,123.142807705,68,69
31.13330078125,0.45770662296375,4734.1124722814,1,124.973534265,69,70
31.63330078125,0.46506510806705,4810.1905105727,1,126.814356028,70,71
32.13330078125,0.47241187748317,4886.4944021145,1,128.684301579,71,72
32.63330078125,0.47977197097819,4962.6467275038,1,130.876194867,72,73
33.13330078125,0.48711879595859,5038.963246088,1,132.718084719,73,74
33.63330078125,0.49447881892611,5115.1365648328,1,134.4826176,74,75
34.13330078125,0.50182851679174,5191.4218541016,1,136.335935115,75,76
34.63330078125,0.50918791825157,5267.5760078081,1,138.209977947,76,77
35.13330078125,0.51653713769393,5343.8969771684,1,140.037831542,77,78
35.63330078125,0.52389653704987,5420.0652727084,1,141.816622005,78,79
36.13330078125,0.53124583909779,5496.3910214905,1,143.600266907,79,80
36.63330078125,0.53860543199995,5572.5630181521,1,145.428579168,80,81
37.13330078125,0.54595479288063,5648.8917780168,1,147.241397082,81,82
37.63330078125,0.55331449135493,5725.0615055281,1,149.060503498,82,83
38.13330078125,0.56066472063336,5801.4015125935,1,150.819688342,83,84
38.63330078125,0.56802418839603,5877.565056551,1,152.660495874,84,85
39.13330078125,0.57537271677588,5953.8714236384,1,154.524554852,85,86
39.63330078125,0.58273230368209,6030.0300093008,1,156.374395678,86,87
40.13330078125,0.59008242574006,6106.3741033057,1,158.247102966,87,88
40.63330078125,0.5974417839976,6182.5324157418,1,160.043635383,88,89
41.13330078125,0.6047898810773,6258.8386682691,1,161.807867258,89,90
41.63330078125,0.61214960520178,6334.9990179295,1,163.648146099,90,91
42.13330078125,0.6194987723437,6411.3339840918,1,165.474281561,91,92
42.63330078125,0.62685928482763,6487.5083465516,1,167.267919691,92,93
43.13330078125,0.63420810166183,6563.8421648057,1,169.076113957,93,94
43.63330078125,0.64156768281335,6640.0023138855,1,170.841067185,94,95
44.13330078125,0.64891664676734,6716.3335952746,1,172.661526773,95,96
44.63330078125,0.65627704267591,6792.5046444783,1,174.434386577,96,97
45.13330078125,0.66362583628145,6868.840579812,1,176.201108827,97,98
45.63330078125,0.67098633851606,6945.0108706314,1,177.990083769,98,99
46.13330078125,0.67833485226911,7021.3466874724,1,179.808549916,99,100
46.63330078125,0.68569474636532,7097.5065622815,1,181.683564611,100,101
47.13330078125,0.69304335222064,7173.8451351488,1,183.510993264,101,102
47.63330078125,0.7004039622795,7250.0199538032,1,185.334327499,102,103
48.13330078125,0.70775220625079,7326.3643073365,1,187.145274638,103,104
48.63330078125,0.71511200033762,7402.5102615356,1,188.937951341,104,105
49.13330078125,0.72246043231616,7478.8448000187,1,190.787216165,105,106
49.63330078125,0.72982157105769,7555.0241490193,1,192.587303031,106,107
50.13330078125,0.73716978678025,7631.359740251,1,194.348266502,107,108
50.63330078125,0.74452965431698,7707.5040640256,1,196.135889715,108,109
51.13330078125,0.75187804998364,7783.8469433456,1,197.903174538,109,110
51.63330078125,0.75923950009856,7860.0216199035,1,199.670297115,110,111
52.13330078125,0.76658743508459,7936.3546901688,1,201.438574313,111,112
52.63330078125,0.77394717250252,8012.4964514858,1,203.218784179,112,113
53.13330078125,0.7812956267758,8088.8376284347,1,204.978668875,113,114
53.63330078125,0.78865735121399,8165.0159171313,1,206.843446564,114,115
54.13330078125,0.7960064023454,8241.3142267541,1,208.749125042,115,116
54.63330078125,0.80336471564775,8317.486890972,1,210.665608079,116,117
55.13330078125,0.81071337504387,8393.8237766775,1,212.541631845,117,118
55.63330078125,0.81807477325289,8469.9902239457,1,214.322592149,118,119
56.13330078125,0.82542332912722,8546.3403328603,1,216.14015711,119,120
56.63330078125,0.83278264763454,8622.4750650922,1,218.001836072,120,121
57.13330078125,0.84013059039001,8698.8023443929,1,219.77981767,121,122
57.63330078125,0.84749243979291,8774.9728674314,1,221.571522591,122,123
58.13330078125,0.85483999197305,8851.312723005,1,223.341655362,123,124
58.63330078125,0.86219988867921,8927.4439181406,1,225.138232078,124,125
59.13330078125,0.86955540491454,9003.2056454043,1,226.914499899,125,126
59.63330078125,0.87690316000378,9079.8893619864,1,228.693132895,126,127
60,0.88238214617421,9140.6395737383,1,230.484406983,127,128
